status,warehouse_code,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,lot_count,total_lot_current,total_lot_available,oracle_products
match,91,152361,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ルージュ　３７５,I05309,I05309,I05309,1,11,11,152361000:I05309:0:1002:11
match,91,152363,　ＬＬ　ブルゴーニュ　キュヴェラトゥール　ブラン　３７５,I05405,I05405,I05405,1,12,12,152363000:I05405:0:1002:12
match,91,152377,　デュブフボージョレ　２５０ｍｌ,I15410,I15410,I15410,2,7,7,152377000:I15410:0:1021:1
match,91,152378,　デュブフ　マコンヴィラージュ　２５０ｍｌ,I15404,I15404,I15404,1,1,1,152378000:I15404:0:1021:4
match,91,152391,　レアレス　ヴィニェードス　ブランコ　７５０ｍｌ,I04308,I04308,I04308,1,2,2,152391000:I04308:0:1138:7
match,91,152424,　バルディビエソ　シャルドネ　７５０ｍｌ,I13301,I13301,I13301,1,1,1,152424000:I13301:0:1138:3
match,91,152434,　ファルケンベルグ　マドンナ　ＱｂＡ　３７５ｍｌ,I13406,I13406,I13406,1,4,4,152434000:I13406:0:1021:4
match,91,152439,　ファルケンベルグ　マドンナ　７５０ｍｌ,YC0000,YC0000,YC0000,1,1,1,152439000:YC0000:0:1021:2|152439001:YC0000:0:1021:2
match,91,152440,　ファルケンベルグ　マドンナ　カビネット　７５０ｍｌ,I14309,I14309,I14309,1,5,5,152440000:I14309:0:1021:5
match,91,152445,　ダークホース　カベルネソービニヨン　７５０ｍｌ,I04303,I04303,I04303,1,6,6,152445000:I04303:0:1021:6
match,91,152448,　ヴィニウス　オーガニック　シャルドネ　７５０ｍｌ,I09207,I09207,I09207,1,7,7,152448000:I09207:0:1002:10
match,91,152453,　ヴィニウス　オーガニック　カベルネメルロ　７５０ｍｌ,I06205,I06205,I06205,1,9,9,152453000:I06205:0:1002:12
match,91,152459,　フォンタナカンディダ　フラスカーティ　セッコ　３７５ｍｌ,I05509,I05509,I05509,1,5,5,152459000:I05509:0:1226:7
match,91,152478,　ラ　フォルジュ　メルロ　７５０ｍｌ,I03312,I03312,I03312,2,4,4,152478000:I03312:0:1138:1
match,91,152482,　ムートンカデ　ブラン　３７５ｍｌ,I05402,I05402,I05402,2,21,21,152482000:I05402:0:1002:9
match,91,152492,　ソグラペ　マテウス　ロゼ　１８７ｍｌ,I05513,I05513,I05513,1,3,3,152492000:I05513:0:1021:3
match,91,152494,　ソグラペ　マテウス　ロゼ　７５０ｍｌ,I05209,I05209,I05209,1,1,1,152494000:I05209:0:1021:2
match,91,152499,　バロンフィリップ　ペイドック　カベルネソービニヨン　７５０ｍｌ,W01101,W01101,W01101,1,146,134,152499000:W01101:0:1002:146
match,91,152505,　バロンフィリップ　ペイドック　シャルドネ　７５０ｍｌ,W02101,W02101,W02101,1,152,140,152505000:W02101:0:1002:152
match,91,152507,　シレーニ　セラーセレクション　ソービニヨンブラン　７５０ｍｌ,I03309,I03309,I03309,1,13,13,152507000:I03309:0:1002:14
match,91,152508,　パスカル　ジョリヴェ　アティテュード　ソービニヨンブラン　７５０ｍｌ,I03519,I03519,I03519,1,2,2,152508000:I03519:0:1002:2
match,91,152509,　モンテス　アルファ　カベルネソービニヨン　７５０ｍｌ,I06306,I06306,I06306,2,11,11,152509000:I06306:0:1002:10
match,91,152511,　モンテス　アルファ　シャルドネ　７５０ｍｌ,I08404,I08404,I08404,1,9,9,152511000:I08404:0:1002:9
match,91,152526,　トゥルッリ　サリーチェサレンティーノ　７５０ｍｌ,I15307,I15307,I15307,1,8,8,152526000:I15307:0:1004:8
match,91,152573,　ノーブルヴァイン　３３７カベルネソービニヨン　７５０ｍｌ,I14307,I14307,I14307,1,6,6,152573000:I14307:0:1313:6
match,91,152590,　ⅢＢ（トワベー）エ　オウモン　赤　７５０ｍｌ,I04313,I04313,I04313,1,4,4,152590000:I04313:0:1138:6
match,91,152631,　カルロロッシ　（赤）　バッグ　イン　ボックス３Ｌ,E07106,E07106,E07106,1,6,6,152631000:E07106:0:1021:9
match,91,152635,　カルロロッシ　（白）　バッグ　イン　ボックス３Ｌ,E05106,E05106,E05106,1,3,3,152635000:E05106:0:1021:5
match,91,152665,　アムペーロ　カベルネソービニヨン　３Ｌ,Z06101,Z06101,Z06101,1,136,137,152665000:Z06101:0:1290:151
match,91,152668,　アムペーロ　シャルドネ　３Ｌ,Z04101,Z04101,Z04101,1,141,142,152668000:Z04101:0:1290:154
match,91,152671,　シャブリジェンヌ　シャブリ　ラ　ピエレレ７５０ｍｌ,I05106,I05106,I05106,1,6,6,152671000:I05106:0:1138:11
match,91,152673,　シャブリジェンヌ　シャブリ　ラ　ピエレレ３７５ｍｌ,I06101,I06101,I06101,1,25,25,152673000:I06101:0:1138:32
match,91,152708,×ガロ　カルロロッシ　赤　７５０ｍｌ,I06309,I06309,I06309,1,8,8,152708000::0:1021:8|152708001:I06309:0:1021:8
match,91,152711,　ＬＬ　ボージョレヴィラージュ　シャムロワ　７５０ｍｌ,I04305,I04305,I04305,1,4,4,152711000:I04305:0:1002:4
match,91,152716,　ＬＬ　アルディッシュ　シャルドネ　３７５ｍｌ,I05403,I05403,I05403,1,20,20,152716000:I05403:0:1002:20
match,91,152719,　ロベルト　サロット　ガヴィ　７５０ｍｌ,I04310,I04310,I04310,1,3,2,152719000:I04310:0:1513:3
match,91,152740,　ウィリアム　フェーブル　シャブリ　ヴァイヨン　７５０ｍｌ,I04314,I04314,I04314,1,7,7,152740000:I04314:0:1313:7
match,91,152748,　マルシャン　ジュヴレイ　シャンベルタン　７５０ｍｌ,I04403,I04403,I04403,2,6,6,152748000:I04403:0:1138:3
match,91,152749,　マルサラフィーネ　グランシェフ７５０ｍｌ,I04205,I04205,I04205,1,3,3,152749000:I04205:0:1226:3
match,91,152767,　ルネブーヴィエ　ブルゴーニュピノノワール　７５０ｍｌ,I13404,I13404,I13404,1,4,4,152767000:I13404:0:1313:4
match,91,152783,　イルプーモ　コレッツィオーネ　チンクアンタ　７５０ｍｌ,I04409,I04409,I04409,1,4,4,152783000:I04409:0:1138:4
match,91,152797,　シレーニ　セラーセレクション　リースリング　７５０ｍｌ,I05110,I05110,I05110,1,3,3,152797000:I05110:0:1002:3
match,91,152816,　ウィリアム　フェーブル　シャブリ　７５０ｍｌ,I13203,I13203,I13203,2,15,15,152816000:I13203:0:1313:5
match,91,152821,　ウガルテ　リオハ　赤　７５０ｍｌ,I07404,I07404,I07404,2,5,5,152821000:I07404:0:1138:3
match,91,152849,　ＤＰＣネグロアマロ　ロッソ７５０ｍｌ,I18103,I18103,I18103,1,83,83,152849000:I18103:0:1365:83
match,91,152850,　ＤＰＣマルヴァジア７５０ｍｌ,D04204,D04204,D04204,1,24,24,152850000:D04204:0:1365:24
match,91,152861,　ドンナマルツィア　ネグラマーロ　７５０ｍｌ,I13303,I13303,I13303,1,2,2,152861000:I13303:0:1138:2
match,91,152867,　ジョフロワ　シャブリ　７５０ｍｌ,I06206,I06206,I06206,1,10,10,152867000:I06206:0:1138:15
match,91,152897,　ラリュー　ピュリニーモンラッシェ　スールピュイ　７５０ｍｌ,I13408,I13408,I13408,1,5,5,152897000:I13408:0:1313:5
match,91,152901,　ドミニクワインズ　エボリューション　シャルドネ　７５０ｍｌ,I04210,I04210,I04210,1,12,12,152901000:I04210:0:1004:12
match,91,152911,　シャトー　モンペラ　’２２　７５０ｍｌ,I14408,I14408,I14408,1,4,4,152911000:I14408:0:1138:4
match,91,152978,　ウガルテ　リオハ　赤　３７５ｍｌ,I05308,I05308,I05308,2,4,1,152978000:I05308:0:1138:5
match,91,152980,　ルヴトゥリ　ミュスカデ　シュールリー　３７５ｍｌ,I15402,I15402,I15402,1,6,6,152980000:I15402:0:1138:7
match,91,152982,　シャトー　グリヴィエール　３７５ｍｌ,I15411,I15411,I15411,1,7,7,152982000:I15411:0:1138:7
match,91,153002,　サンタリタ　ヒーローズ　カベルネソービニヨン　７５０ｍｌ,I07419,I07419,I07419,1,3,3,153002000:I07419:0:1202:3
match,91,153026,◎サントリー　赤玉スイートキング　赤　１．８Ｌ,P13101,P13101,P13101,2,94,92,153026000:P13101:0:1021:84|153026001:P13101:::84
match,91,153027,　サントリー　赤玉スイートキング　白　１．８Ｌ,C02105,C02105,C02105,1,18,18,153027000:C02105:0:1021:18|153027001::::18
match,91,153028,○サントリー　赤玉スイート　赤　５５０ｍｌ,G08407,G08407,G08407,1,4,4,153028000:G08407:0:1021:4|153028001:G08407:::4
match,91,153057,　サンタリタ　ヒーローズ　ソービニヨンブラン　７５０ｍｌ,I07407,I07407,I07407,1,3,3,153057000:I07407:0:1202:3
match,91,153060,　テアヌム　カステッリディセヴェリーノ　プーリアロッソ　７５０ｍｌ,I03110,I03110,I03110,2,7,7,153060000:I03110:0:1226:2
match,91,153070,　テアヌム　カスティッリディセヴィーノ　プーリアビアンコ　７５０ｍｌ,I14312,I14312,I14312,1,4,4,153070000:I14312:0:1226:4
match,91,153078,　タヴェルネッロ　オルガニコ　シラー　２５０ｍｌ,YX0000,YX0000,YX0000,1,8,8,153078000:YX0000:0:1021:8
match,91,153081,　ソービニヨンブラン　ヴァレデモロ　７５０ｍｌ,I03109,I03109,I03109,1,14,14,153081000:I03109:0:1674:14
match,91,153115,　カッシェロ　デル　ディアブロ　シャルドネ　７５０ｍｌ,E10315,E10315,E10315,1,3,3,153115000:E10315:0:1330:3
match,91,153136,　デルタヴィンヤーズ　シャルドネ　７５０ｍｌ,I08401,I08401,I08401,1,3,3,153136000:I08401:0:1418:3
match,91,153145,　ヴィニウス　カベルネソービニヨン　クラシック　７５０ｍｌ,I05102,I05102,I05102,1,10,10,153145000:I05102:0:1002:10
match,91,153177,　ランベル　ヴェルデホ　１Ｌ,I07410,I07410,I07410,1,2,2,153177000:I07410:0:1138:2
match,91,153246,　ナパハイランズ　カベルネソービニヨン　７５０ｍｌ,I07305,I07305,I07305,1,20,20,153246000:I07305:0:1470:24
match,91,153269,　ランベル　ガルナッチャ　１Ｌ,I07413,I07413,I07413,1,2,2,153269000:I07413:0:1138:2
match,91,153290,　デュシェス　ド　ベリー　ボルドー　７５０ｍｌ,I07409,I07409,I07409,1,4,4,153290000:I07409:0:1138:0
match,91,153352,　ヴィニウス　シャルドネ　クラシック　７５０ｍｌ,I15315,I15315,I15315,1,3,3,153352000:I15315:0:1002:6
match,91,153380,　ラジャラ　エクシミア　ピノノワール　７５０ｍｌ,I14305,I14305,I14305,2,7,7,153380000:I14305:0:1313:4
match,91,153425,　ウマニロンキ　プリミロッソ　７５０ｍｌ,I06304,I06304,I06304,1,4,4,153425000:I06304:0:1226:5
match,91,153492,　ゾーニン　クラシチ　ソアーヴェ　７５０ｍｌ,I07208,I07208,I07208,1,3,3,153492000:I07208:0:1004:3
match,91,153513,　チェビコ　メルロルビコーネ　オーガニック　７５０ｍｌ,I15306,I15306,I15306,1,3,3,153513000:I15306:0:1138:3
match,91,153523,　サンタカロリーナ　プレミオ　白　７５０ｍｌ,I18205,I18205,I18205,1,17,17,153523000:I18205:0:1021:17
match,91,153527,　オルソーニャ　ジビッポ　オレンジ　７５０ｍｌ,I15313,I15313,I15313,1,3,3,153527000:I15313:0:1138:3
match,91,153547,　カゼマッテ　グリッロ　７５０ｍｌ,I08205,I08205,I08205,1,5,5,153547000:I08205:0:1313:5
match,91,153572,　シュヴァリエ　レイソン　ルージュ　７５０ｍｌ,I09209,I09209,I09209,1,23,23,153572000:I09209:0:1330:23
match,91,153581,　ピエールラモット　シャトーシャロン　６２０ｍｌ,I05114,I05114,I05114,1,2,2,153581000:I05114:0:1425:2
match,91,153604,　ダークホース　シャルドネ　７５０ｍｌ,I03411,I03411,I03411,1,4,4,153604000:I03411:0:1021:4
match,91,153615,　ローガン　ウィマーラ　ピノノワール　７５０ｍｌ,I04201,I04201,I04201,1,2,2,153615000:I04201:0:1138:2
match,91,153645,　テラベガ　シラーズ　７５０ｍｌ,I04418,I04418,I04418,1,3,3,153645000:I04418:0:1584:3
match,91,153659,　ラ　パッション　ブラン　７５０ｍｌ,I05208,I05208,I05208,1,8,8,153659000:I05208:0:1811:8
match,91,153660,　ラ　パッション　グルナッシュ　７５０ｍｌ,I05216,I05216,I05216,1,8,8,153660000:I05216:0:1811:8
match,91,153688,　マイケルポザーン　ヨントミルハウス　カベルネソービニヨン　７５０ｍｌ,I05203,I05203,I05203,2,19,19,153688000:I05203:0:1313:16|153688001::::16
match,91,153715,　ルジェ　ド　シャトーギロー　７５０ｍｌ,I15314,I15314,I15314,1,3,3,153715000:I15314:0:1138:3
match,91,153723,　デコイ　ピノノワール　７５０ｍｌ,I14301,I14301,I14301,1,12,12,153723000:I14301:0:1470:12
match,91,153733,　ヴィルボワ　ソービニヨンブラン　７５０ｍｌ,I18204,I18204,I18204,1,23,23,153733000:I18204:0:1782:23
match,91,153811,　サンタカロリーナ　プレミオ　赤　７５０ｍｌ,I18201,I18201,I18201,1,16,16,153811000:I18201:0:1021:16
match,91,153822,　オロデカスティーリャ　ヴェルデホ　７５０ｍｌ,I07417,I07417,I07417,1,4,4,153822000:I07417:0:1138:2
match,91,153880,　パブロクラロ　ソービニヨンブラン　７５０ｍｌ,I03412,I03412,I03412,1,4,4,153880000:I03412:0:1138:4
match,91,153962,　コンチャイトロ　サンライズ　スパークリング　３７５ｍｌ,G06106,G06106,G06106,1,1,1,153962000:G06106:0:1330:1
match,91,153963,　コンチャイトロ　サンライズ　スパークリング　ロゼ　３７５ｍｌ,I05501,I05501,I05501,1,3,3,153963000:I05501:0:1330:3
match,91,154005,　ノイリープラット　ドライ　白　１Ｌ,H06209,H06209,H06209,1,6,3,154005000:H06209:0:1021:6
match,91,154014,　ゴンザレス　ティオペペ　７５０ｍｌ,E04303,E04303,E04303,1,6,6,154014000:E04303:0:1330:6
match,91,154024,　サンデマン　ルビーポート　７５０ｍｌ,E04308,E04308,E04308,1,3,3,154024000:E04308:0:1021:3|154024900:E04308::1021:3
match,91,154065,　赤玉パンチ　コンクタイプ　１．８Ｌ,E08106,E08106,E08106,1,5,5,154065000:E08106:0:1021:6
match,91,154219,　ベルトラン　ナチュラリス　シャルドネ　７５０ｍｌ,I04309,I04309,I04309,1,8,8,154219000:I04309:0:1313:8|154219001::::8
match,91,154276,　カーニヴォー　ジンファンデル　７５０ｍｌ,I06416,I06416,I06416,1,1,1,154276000:I06416:0:1021:1
match,91,154285,　Ｙ　ｂｙ　ＹＯＳＨＩＫＩ　カベルネソービニヨン　カリフォルニア　７５０ｍｌ,I09303,I09303,I09303,1,9,9,154285000:I09303:0:1002:9
match,91,154308,　シャトー　ラグランジュ　７５０ｍｌ,I14411,I14411,I14411,1,6,6,154308000:I14411:0:1313:6
match,91,154340,　ブレッド＆バター　シャルドネ　７５０ｍｌ,I04319,I04319,I04319,1,8,8,154340000:I04319:0:1004:8
match,91,154357,　アイムリースリング　フロムドイツ　７５０ｍｌ,I04318,I04318,I04318,1,4,4,154357000:I04318:0:1642:4
match,91,154372,　レ　ザルム　ド　ラグランジュ　’２０　７５０ｍｌ,I14406,I14406,I14406,1,6,6,154372000:I14406:0:1313:6
match,91,154410,　オーパスワン　オーヴァーチャー　７５０ｍｌ,I04202,I04202,I04202,1,16,16,154410000:I04202:0:1405:16
match,91,154427,　フォンタナカンディダ　ローマロッソ　７５０ｍｌ,I03201,I03201,I03201,1,9,9,154427000:I03201:0:1226:9
match,91,154428,　フォンタナカンディダ　ローマビアンコ　７５０ｍｌ,I03106,I03106,I03106,1,7,7,154428000:I03106:0:1226:7
match,91,154429,　サルパルータ　カラニカ　シラー　７５０ｍｌ,I14313,I14313,I14313,1,8,8,154429000:I14313:0:1226:8
match,91,154430,　メリーニ　グラナイオ　キャンティクラッシコ　７５０ｍｌ,I05109,I05109,I05109,2,8,8,154430000:I05109:0:1226:2
match,91,154431,　ポデーリダルネスポリ　オレンジワイン　７５０ｍｌ,I05112,I05112,I05112,1,6,6,154431000:I05112:0:1226:6
match,91,154443,　デコイ　リミテッド　ピノノワール　７５０ｍｌ,I13415,I13415,I13415,1,8,8,154443000:I13415:0:1470:8
match,91,154444,　デコイ　リミテッド　メルロ　７５０ｍｌ,I14402,I14402,I14402,1,6,6,154444000:I14402:0:1470:6
match,91,154446,　ナパ　ハイランズ　シャルドネ　７５０ｍｌ,I04419,I04419,I04419,1,10,10,154446000:I04419:0:1470:10
match,91,154477,　ベルトラン　プリマ　ナチュール　シャルドネ　７５０ｍｌ,I03414,I03414,I03414,1,1,1,154477000:I03414:0:1313:6
match,91,154481,　コルテ　アダミ　ソアーヴェ　７５０ｍｌ,I03318,I03318,I03318,1,6,6,154481000:I03318:0:1313:8
match,91,154530,　ヴィラマリア　ＰＢ　ピノノワール　７５０ｍｌ,I04203,I04203,I04203,1,6,6,154530000:I04203:0:1004:6
match,91,154531,　ヴィラマリア　ＰＢ　ソービニヨンブラン　７５０ｍｌ,I08202,I08202,I08202,2,22,22,154531000:I08202:0:1004:12
match,91,154532,　ヴィラマリア　ＰＢ　リースリング　７５０ｍｌ,I03506,I03506,I03506,1,4,4,154532000:I03506:0:1004:4
match,91,154533,　ヴィラマリア　ＰＢ　メルロ　カベルネ　マルベック　７５０ｍｌ,I03515,I03515,I03515,1,5,5,154533000:I03515:0:1004:5
match,91,154707,　ＬＬ　ヴォーヌロマネ　７５０ｍｌ,I08406,I08406,I08406,1,7,7,154707000:I08406:0:1002:7
match,91,154752,　プリモフィオーレ　サンジョベーゼ　７５０ｍｌ,I03420,I03420,I03420,1,8,8,154752000:I03420:0:1138:8
match,91,154809,　クインテッサ　イルミネーション　７５０ｍｌ,I14414,I14414,I14414,1,3,3,154809000:I14414:0:1313:3
match,91,154982,　ネブリナ　シャルドネ　７５０ｍｌ,D06204,D06204,D06204,1,20,20,154982000:D06204:0:1002:22
match,91,155002,　ガンチア　アスティスプマンテ　３７５ｍｌ,I06102,I06102,I06102,1,28,28,155002000:I06102:0:1002:28
match,91,155004,　セグラヴュータス　ブリュットレゼルバ　７５０ｍｌ,I13409,I13409,I13409,1,10,10,155004000:I13409:0:1330:11
match,91,155009,　モエ＆ＣＨ　ブリュットアンペリアル　７５０ｍｌ,I15202,I15202,I15202,1,35,35,155009000:I15202:0:1202:38
match,91,155010,　ランソン　ブラッククリエイション　ギフトボックス　７５０ｍｌ,I04320,I04320,I04320,1,3,3,155010000:I04320:0:1138:3
match,91,155019,　コノスル　スパークリング　ブリュット　７５０ｍｌ,I14201,I14201,I14201,1,23,23,155019000:I14201:0:1002:25
match,91,155021,　ドンペリニョン　ロゼ　箱無し　７５０ｍｌ,I09309,I09309,I09309,1,5,5,155021000:I09309:0:1202:6
match,91,155024,　モエ＆ＣＨ　ブリュットアンペリアル　３７５ｍｌ,I06104,I06104,I06104,1,15,15,155024000:I06104:0:1202:15
match,91,155035,　ペリエジュエ　ベルエポック　ロゼ　７５０ｍｌ,I09318,I09318,I09318,1,3,3,155035000:I09318:0:1021:3
match,91,155040,　ドンペリニョン　ギフトボックス　７５０ｍｌ,I08104,I08104,I08104,1,4,4,155040000:I08104:0:1202:4|155040001:::1021:4
match,91,155055,　サントリー　アンジュエール　ホワイト　３７５ｍｌ,B10303,B10303,B10303,1,12,12,155055000:B10303:0:1021:0
match,91,155056,　ガンチア　アスティスプマンテ　７５０ｍｌ,I07310,I07310,I07310,1,14,14,155056000:I07310:0:1002:15
match,91,155060,　バルディビエソ　ブリュット　ＮＶ　７５０ｍｌ　,I13317,I13317,I13317,1,1,1,155060000:I13317:0:1138:1
