lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
37217,37469,158787,158787,　モンテス　クラシック　カベルネソービニヨン　７５０ｍｌ,ACTIVE,7,0,,,11,1886,I03209,single_oracle_shelf,I03209,158787000:I03209:0:1002:7,skipped,already_matches,,,0,,0,0,0
37219,37471,158794,158794,　ファルネーゼ　トレッビアーノ　ダブルッツォ　７５０ｍｌ,ACTIVE,7,0,,,11,2259,I13413,single_oracle_shelf,I13413,158794000:I13413:0:1513:7,skipped,already_matches,,,0,,0,0,0
38721,38992,159109,159109,　バーズオブパラダイス　オーガニック　ソービニヨンブラン　レゼルヴァ　７５０ｍｌ,ACTIVE,7,0,,,11,2153,I09204,single_oracle_shelf,I09204,159109000:I09204:0:9012:7,skipped,already_matches,,,0,,0,0,0
40337,40631,162042,162042,　バカルディ　スペリオール　７５０ｍｌ,ACTIVE,7,0,,,11,1206,F02316,single_oracle_shelf,F02316,162042000:F02316:0:1202:9,skipped,already_matches,,,0,,0,0,0
56073,40664,170000,170000,部システム １７０ ,ACTIVE,7,0,,,11,327,Z00,oracle_item_not_found,,,skipped,oracle_item_not_found,,,0,,0,0,0
42187,42515,171156,171156,　サントリー　ミドリ　７００ｍｌ,ACTIVE,7,0,,,11,953,E07302,single_oracle_shelf,E07302,171156000:E07302:0:1021:7,skipped,already_matches,,,0,,0,0,0
42197,42525,171187,171187,　宝　静岡産みかんのお酒　香る三ケ日みかん酒７２０ｍｌ,ACTIVE,7,0,,,11,984,E08204,single_oracle_shelf,E08204,171187000:E08204:0:1202:7,skipped,already_matches,,,0,,0,0,0
42217,42547,171318,171318,　キリン　まっこい梅酒　パック　２Ｌ,ACTIVE,7,0,,,11,1261,F08201,single_oracle_shelf,F08201,171318000:F08201:0:1330:11,skipped,already_matches,,,0,,0,0,0
45752,46149,171775,171775,　中埜酒造　国盛　梅酒ゴールド１．８Ｌ,ACTIVE,7,0,,,11,933,E07107,single_oracle_shelf,E07107,171775000:E07107:0:1202:7,skipped,already_matches,,,0,,0,0,0
56078,46150,171779,171779,　富久駒　一筆啓上　梅すぱ３００ｍｌ（クリアケース無し）,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,171779000::0:1166:7,skipped,oracle_no_shelf,,,0,,0,0,0
45754,46152,171794,171794,　しあわせ果実　鬼おろしうめサワーの素１．８Ｌ,ACTIVE,7,0,,,11,1654,H04308,single_oracle_shelf,H04308,171794000:H04308:0:1991:9,skipped,already_matches,,,0,,0,0,0
56079,46154,171798,171798,　富久駒　一筆啓上　柚子すぱ３００ｍｌ（クリアケース無し）,ACTIVE,7,0,,,11,11,zz1,oracle_no_shelf,,171798000::0:1166:7,skipped,oracle_no_shelf,,,0,,0,0,0
45768,46167,171885,171885,　サッポロ男梅サワーの素１．８Ｌ,ACTIVE,7,0,,,11,1635,H04201,single_oracle_shelf,H04201,171885000:H04201:0:1202:10,skipped,already_matches,,,0,,0,0,0
45778,46177,171914,171914,　サントリー　プロサワー　しょっぱい梅　１．８Ｌ　ＰＥＴ,ACTIVE,7,0,,,11,1671,H04414,single_oracle_shelf,H04414,171914000:H04414:0:1021:7,skipped,already_matches,,,0,,0,0,0
45797,46197,171993,171993,　サントリー　こだわり酒場のレモンサワーの素　パック１．８Ｌ,ACTIVE,7,0,,,11,1085,E11102,single_oracle_shelf,E11102,171993000:E11102:0:1021:7,skipped,already_matches,,,0,,0,0,0
45798,46198,171998,171998,　合同　ラ・トマト　５００ｍｌ,ACTIVE,7,0,,,11,1697,H05211,single_oracle_shelf,H05211,171998000:H05211:0:1202:9,skipped,already_matches,,,0,,0,0,0
45807,46208,172044,172044,　イエーガーマイスター　７００ｍｌ,ACTIVE,7,0,,,11,1751,H06201,single_oracle_shelf,H06201,172044000:H06201:0:1021:7,skipped,already_matches,,,0,,0,0,0
51132,51508,172149,172149,　眞露　チャミスル　マスカット３６０ｍｌ,ACTIVE,7,0,57,865,11,2639,W07205,single_oracle_shelf,W07205,172149000:W07205:0:1021:0,skipped,already_matches,,,0,,0,0,0
47864,48282,172226,172226,　ボルスフルーレット　クレームドカシス７００ｍｌ,ACTIVE,7,0,,,11,1119,E11310,single_oracle_shelf,E11310,172226000:E11310:0:1021:9,skipped,already_matches,,,0,,0,0,0
51105,48288,172242,172242,　カルーア　コーヒーリキュール　１Ｌ,ACTIVE,7,0,45,838,11,520,B05106,single_oracle_shelf,B05106,172242000:B05106:0:1021:12,skipped,already_matches,,,0,,0,0,0
47909,48332,175005,175005,　永昌源　古越龍山　景徳鎮ボトル　１０年５００ｍｌ,ACTIVE,7,0,,,11,1097,E11201,single_oracle_shelf,E11201,175005000:E11201:0:1330:7,skipped,already_matches,,,0,,0,0,0
47910,48333,175009,175009,　紹興酒　塔牌　花彫　陳五年　１．８Ｌパック,ACTIVE,7,0,,,11,1703,H05218,single_oracle_shelf,H05218,175009000:H05218:0:1202:7,skipped,already_matches,,,0,,0,0,0
49984,50426,182005,182005,◎チョーヤ　梅酒　紀州　７２０ｍｌ,ACTIVE,7,0,,,11,1647,H04301,single_oracle_shelf,H04301,182005000:H04301:0:1021:7|182005001:H04301:0:1021:7,skipped,already_matches,,,0,,0,0,0
49987,50430,183002,183002,　永昌源　古越龍山　善醸仕込　６００ｍｌ,ACTIVE,7,0,,,11,1103,E11207,single_oracle_shelf,E11207,183002000:E11207:0:1330:14,skipped,already_matches,,,0,,0,0,0
50000,50443,183031,183031,　永昌源　紹興貴酒　３年　６４０ｍｌ,ACTIVE,7,0,,,11,844,E05104,single_oracle_shelf,E05104,183031000:E05104:0:1330:7,skipped,already_matches,,,0,,0,0,0
50001,50444,183032,183032,　永昌源　陳年紹興貴酒　５年　６４０ｍｌ,ACTIVE,7,0,,,11,950,E07213,single_oracle_shelf,E07213,183032000:E07213:0:1330:8,skipped,already_matches,,,0,,0,0,0
50002,50445,183037,183037,　キリン　杏露酒２．７Ｌペット,ACTIVE,7,0,,,11,1466,G05207,single_oracle_shelf,G05207,183037000:G05207:0:1330:7,skipped,already_matches,,,0,,0,0,0
50010,50453,183081,183081,　永昌源藍苺酒５００ｍｌ,ACTIVE,7,0,,,11,821,E04212,single_oracle_shelf,E04212,183081000:E04212:0:1330:7,skipped,already_matches,,,0,,0,0,0
56062,23781,210113,210113,　モナン　カシスシロップ７００ｍｌ,ACTIVE,7,0,,,11,1415,G04201,single_oracle_shelf,G04201,210113000:G04201:0:1021:1,skipped,already_matches,,,0,,0,0,0
23725,23784,210118,210118,　三田飲料　温州みかんエード１Ｌ,ACTIVE,7,0,,,11,1429,G04304,single_oracle_shelf,G04304,210118000:G04304:0:1046:9,skipped,already_matches,,,0,,0,0,0
25558,25673,210225,210225,　三田飲料　マンゴおろし１Ｌ,ACTIVE,7,0,,,11,1401,G03311,single_oracle_shelf,G03311,210225000:G03311:0:1046:8,skipped,already_matches,,,0,,0,0,0
25595,25710,210487,210487,　梅乃宿　ノンアルコール　あらごしもも７２０ｍｌ,ACTIVE,8,1,,,11,1739,H06101,single_oracle_shelf,H06101,210487000:H06101:0:1851:11,skipped,already_matches,,,0,,0,0,0
31490,31652,211658,211658,　バラデン　コーラ２００ｍｌ,ACTIVE,7,0,,,11,1494,G06111,single_oracle_shelf,G06111,211658000:G06111:0:1444:13|211658900:G06111:::13,skipped,already_matches,,,0,,0,0,0
35506,35701,213449,213449,　ラマール　ザクロジュース１Ｌ,ACTIVE,7,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,213449000:YX0000:0:1782:7,skipped,already_matches,,,0,,0,0,0
56071,39007,223037,223037,×伊藤園　ワンポット緑茶　ティーバック５０袋,ACTIVE,7,0,,,11,2580,W05204,single_oracle_shelf,W05204,223037000:W05204:0:1085:7,skipped,already_matches,,,0,,0,0,0
38737,39013,223230,223230,　伊藤園　さらさらほうじ茶４０ｇ,ACTIVE,7,0,,,11,1832,I01401,single_oracle_shelf,I01401,223230000:I01401:0:1085:7,skipped,already_matches,,,0,,0,0,0
38745,39021,223499,223499,　ラバッツァ　テイルズ・オブ・イタリアキャナルグレンデ　ヴェネツィア１Ｋｇ,ACTIVE,7,0,,,11,1821,I01204,single_oracle_shelf,I01204,223499000:I01204:0:1106:7,skipped,already_matches,,,0,,0,0,0
38748,39025,224051,224051,　一乃谷　日本酒仕込み　いかそうめん３２ｇ,DEPLETED,-3,-10,,,10,2671,YX0000,single_oracle_shelf,YX0000,224051000:YX0000:0:1903:57,skipped,already_matches,,,0,,0,0,0
38757,39036,231010,231010,　ソルト関西　食塩１Ｋｇ,ACTIVE,7,0,,,11,2206,I11310,single_oracle_shelf,I11310,231010000:I11310:0:1106:8,skipped,already_matches,,,0,,0,0,0
38758,39037,231036,231036,　オタフクお好みソース２．１Ｌ,ACTIVE,7,0,,,11,1557,G08203,single_oracle_shelf,G08203,231036000:G08203:0:1073:8,skipped,already_matches,,,0,,0,0,0
38759,39038,231038,231038,　味の素味塩　袋　３００ｇ,ACTIVE,7,0,,,11,2345,I16401,single_oracle_shelf,I16401,231038000:I16401:0:1106:7,skipped,already_matches,,,0,,0,0,0
40382,40679,231114,231114,　直源　しょうゆ　松印　１．８Ｌ,ACTIVE,7,0,,,11,913,E06305,single_oracle_shelf,E06305,231114000:E06305:0:1106:8,skipped,already_matches,,,0,,0,0,0
40401,40698,231280,231280,　創味そばつゆ１．８Ｌ,ACTIVE,7,0,,,11,2785,I01106,manual_multiple_oracle_shelves,I01105|I01106,231280000:I01106:0:1073:9|231280001:I01105:::9|231280900:I01105:::9,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
40408,40707,231304,231304,　ハウス柚子こしょう４０ｇ,ACTIVE,7,0,,,11,2191,I10402,single_oracle_shelf,I10402,231304000:I10402:0:1106:7,skipped,already_matches,,,0,,0,0,0
45851,46257,261105,261105,　クラフト　フィラデルフィア　クリームチーズ２００ｇ,ACTIVE,7,0,,,10,472,AY0000,single_oracle_shelf,AY0000,261105000:AY0000:0:1126:9,skipped,already_matches,,,0,,0,0,0
47935,48360,286068,286068,　フィラキス　冷凍パートカダイフ５００ｇ,ACTIVE,7,0,,,10,2668,YB8000,single_oracle_shelf,YB8000,286068000:YB8000:0:1497:7,skipped,already_matches,,,0,,0,0,0
21770,21810,411003,411003,　サントリーガスボンベ　スリム５Ｋｇ,ACTIVE,7,0,,,10,403,AG40SG,single_oracle_shelf,AG40SG,411003000:AG40SG:0:1021:8,skipped,already_matches,,,0,,0,0,0
25607,25722,612165,612165,　アルゼンチン産・国産　イカ下足１Ｋｇ,ACTIVE,7,0,,,10,2668,YB8000,single_oracle_shelf,YB8000,612165000:YB8000:0:1497:7,skipped,already_matches,,,0,,0,0,0
25617,25733,621274,621274,　マルハニチロ　カマンフライ１７ｇ×２５,ACTIVE,7,0,,,10,249,YB2303,single_oracle_shelf,YB2303,621274000:YB2303:0:1029:7,skipped,already_matches,,,0,,0,0,0
27476,27611,631289,631289,　ケンコー　タルタルソース（チューブ）１Ｋｇ,ACTIVE,7,0,,,11,1818,I01108,single_oracle_shelf,I01108,631289000:I01108:1:1497:9,skipped,already_matches,,,0,,0,0,0
27479,27614,631305,631305,　ハインツ　デミグラスソース　１号缶,ACTIVE,7,0,,,11,1845,I02105,single_oracle_shelf,I02105,631305000:I02105:1:1497:7,skipped,already_matches,,,0,,0,0,0
27481,27616,631317,631317,　寿がきやだしつゆ１Ｌ,ACTIVE,7,0,,,11,2332,I16209,single_oracle_shelf,I16209,631317000:I16209:1:1106:9,skipped,already_matches,,,0,,0,0,0
31558,31723,633412,633412,　信明商事　裏白きくらげスライス１Ｋｇ,ACTIVE,7,0,,,11,2385,J02302,single_oracle_shelf,J02302,633412000:J02302:0:1497:7,skipped,already_matches,,,0,,0,0,0
33616,33790,681237,681237,　リケンテクノス　ハイラップＶＳ　３００ｍｍ×５００ｍ,ACTIVE,7,0,,,11,1615,H03304,single_oracle_shelf,H03304,681237000:H03304:0:1497:11,skipped,already_matches,,,0,,0,0,0
51936,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,40,11468,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
51938,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,41,11470,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
52841,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,169,14249,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
52907,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,196,14327,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
52995,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,239,15930,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53053,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,269,15998,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53115,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,289,16066,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53142,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,297,16097,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53296,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,339,26433,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53363,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,357,26524,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53386,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,364,26560,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53402,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,372,26697,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53810,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,448,27595,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53911,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,501,27768,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53966,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,533,27826,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
54959,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,627,50314,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55235,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,689,51263,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55371,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,737,51452,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55762,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,830,52016,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
55892,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,863,52207,10,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
56377,35754,722001,722001,　空容器　ビール瓶,ACTIVE,7,0,880,52895,11,11,zz1,oracle_no_shelf,,722001000::0:0000:17872|722001010::::17872|722001100::::17872|722001200::::17872|722001300::::17872,skipped,oracle_no_shelf,,,0,,0,0,0
53026,35763,722021,722021,　空容器　ビール樽１０Ｌ,ACTIVE,7,0,257,15961,10,11,zz1,oracle_no_shelf,,722021000::0:1202:908,skipped,oracle_no_shelf,,,0,,0,0,0
51957,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,48,11499,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
52790,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,154,14193,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
52944,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,214,14375,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
53119,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,291,16070,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
53203,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,322,26300,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
53801,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,444,27586,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
54973,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,634,50336,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
55148,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,665,51127,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
55473,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,754,51595,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
55896,35774,723002,723002,　空容器　ジュース　瓶,ACTIVE,7,0,864,52211,10,11,zz1,oracle_no_shelf,,723002000::0:0000:10465|723002100::::10465|723002200::::10465|723002300::::10465|723002400::::10465|723002500::::10465,skipped,oracle_no_shelf,,,0,,0,0,0
35384,35559,111048,111048,　月桂冠上撰　瓶１．８Ｌ,ACTIVE,6,0,,,11,890,E06109,single_oracle_shelf,E06109,111048000:E06109:0:1330:6|111048001:E06109::1330:6|111048002:E06109::1330:6|111048010:E06109:::6|111048100:E06109:::6|111048200:E06109:::6|111048900:E06109:::6|111048901:E06109:::6,skipped,already_matches,,,0,,0,0,0
56573,52120,111194,111194,　松竹梅上撰　豪快１．８Ｌ,ACTIVE,6,0,824,53283,11,2813,F02210,single_oracle_shelf,F02210,111194000:F02210:0:1202:0,skipped,already_matches,,,0,,0,0,0
54366,35582,111422,111422,　白雪丹波伝承仕込１．８Ｌ,ACTIVE,6,0,573,49092,11,902,E06207,single_oracle_shelf,E06207,111422000:E06207:0:1202:1,skipped,already_matches,,,0,,0,0,0
56655,35590,112020,112020,　越前岬　純米吟醸　雪舟７２０ｍｌ（カートン入）,ACTIVE,6,0,855,53428,11,1505,G06303,single_oracle_shelf,G06303,112020000:G06303:0:1460:12,skipped,already_matches,,,0,,0,0,0
52143,35592,112037,112037,　関西　佳撰１．８Ｌ,ACTIVE,7,1,294,11971,11,2714,P16101,manual_multiple_oracle_shelves,P16101|W02102,112037000:P16101:0:1741:41|112037001:W02102:0:1021:41|112037900:W02102:::41,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
35422,35601,112110,112110,　花垣特撰大吟醸３００ｍｌ,ACTIVE,6,0,,,11,1242,F06103,single_oracle_shelf,F06103,112110000:F06103:0:1370:33,skipped,already_matches,,,0,,0,0,0
