location_source,item_id,item_code,mysql_item_name,real_stock_id,source_id,lot_status,lot_current_quantity,lot_reserved_quantity,location_id,location_floor_id,mysql_shelf,mysql_shelf_norm,location_name
lot,722001,722001,　空容器　ビール瓶,35754,53400,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53402,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53404,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53414,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53445,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53447,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53451,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53583,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53651,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53653,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53655,ACTIVE,15,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53663,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53669,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53670,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53672,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53675,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53678,ACTIVE,11,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53680,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53681,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53683,ACTIVE,14,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53686,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53690,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53692,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53694,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53697,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53702,ACTIVE,16,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53705,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53720,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53722,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53792,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53796,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53803,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53806,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53810,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53830,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53831,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53834,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53846,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53878,ACTIVE,11,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53879,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53882,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53885,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53887,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53890,ACTIVE,12,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53911,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53914,ACTIVE,50,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53944,ACTIVE,20,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53946,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53951,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53958,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53963,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53966,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53972,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53995,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,53996,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54005,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54011,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54031,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54063,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54066,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54072,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54076,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54077,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54081,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54084,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54087,ACTIVE,18,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54092,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54095,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54098,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54100,ACTIVE,14,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54104,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54109,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54112,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54947,ACTIVE,22,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54959,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54962,ACTIVE,21,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54964,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54966,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54969,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54972,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54975,ACTIVE,42,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54978,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54980,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54984,ACTIVE,20,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54986,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54992,ACTIVE,19,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54996,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,54998,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55003,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55013,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55014,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55016,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55020,ACTIVE,22,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55028,ACTIVE,12,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55140,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55149,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55150,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55154,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55158,ACTIVE,11,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55175,ACTIVE,34,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55177,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55179,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55181,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55193,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55203,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55208,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55209,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55221,ACTIVE,32,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55235,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55243,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55246,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55248,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55251,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55255,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55257,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55277,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55304,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55309,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55312,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55318,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55322,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55326,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55329,ACTIVE,19,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55333,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55343,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55344,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55348,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55350,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55354,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55359,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55363,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55369,ACTIVE,12,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55371,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55379,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55381,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55390,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55395,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55464,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55472,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55475,ACTIVE,12,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55481,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55548,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55556,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55605,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55613,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55653,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55663,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55671,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55673,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55679,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55681,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55688,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55690,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55712,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55714,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55717,ACTIVE,9,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55719,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55721,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55730,ACTIVE,33,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55731,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55743,ACTIVE,17,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55753,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55754,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55759,ACTIVE,11,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55762,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55776,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55778,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55780,ACTIVE,21,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55782,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55805,ACTIVE,23,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55807,ACTIVE,32,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55812,ACTIVE,14,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55892,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55895,ACTIVE,8,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55898,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55900,ACTIVE,14,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,55903,ACTIVE,13,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56377,ACTIVE,7,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56657,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56663,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56695,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56698,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56699,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56700,ACTIVE,5,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56703,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,56732,ACTIVE,17877,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,57465,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,57472,ACTIVE,2,0,327,11,Z-0-0,Z00,デフォルト
lot,722001,722001,　空容器　ビール瓶,35754,57475,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
