status,source,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,ref_count,total_current,total_available,oracle_products
match,lot,122563,　２５°浪漫の大地（こめ）１．８Ｌパック,R11202,R11202,R11202,1,6,6,122563000:R11202:0:1202|122563900:R11202::
match,lot,122567,　２０°限定品　甕雫９００ｍｌ（芋）,H08201,H08201,H08201,1,12,12,122567000:H08201:0:1550
match,lot,122578,　２５°黒壱（芋）７２０ｍｌ,B06206,B06206,B06206,1,42,42,122578000:B06206:0:1290
match,lot,122579,　２５°黒壱（芋）１．８Ｌ,F04102,F04102,F04102,1,24,24,122579000:F04102:0:1290
match,lot,122584,　２０°限定品　甕雫１．８Ｌ（芋）,I17203,I17203,I17203,1,5,5,122584000:I17203:0:1550
match,lot,122585,　２５°赤霧島９００ｍｌ（芋）,B06203,B06203,B06203,1,18,18,122585000:B06203:0:1021
match,lot,122591,　２５°海童　赤（芋）７２０ｍｌ,B04204,B04204,B04204,1,12,12,122591000:B04204:0:1202
match,lot,122595,　２５°黒島美人１．８Ｌ（芋）,R04203,R04203,R04203,1,9,9,122595000:R04203:0:1021
match,lot,122597,　２５°黒島美人パック１．８Ｌ（芋）,P14201,P14201,P14201,1,12,12,122597000:P14201:0:1021
match,lot,122599,　２５°つるつるいっぱい１．８Ｌ（麦）瓶,B05101,B05101,B05101,2,11,11,122599000:B05101:0:1014
match,lot,122603,　２５°つるつるいっぱい９００ｍｌ（麦）瓶,L09203,L09203,L09203,1,40,41,122603000:L09203:0:1014
match,lot,122605,　２５°白水９００ｍｌ（米）,E06302,E06302,E06302,1,3,3,122605000:E06302:0:1330
match,lot,122611,　２５°鉄幹　黒（芋）９００ｍｌ,E06201,E06201,E06201,1,2,2,122611000:E06201:0:1021
match,lot,122616,　２５°美ら島（泡盛）７２０ｍｌ,F02108,F02108,F02108,1,3,3,122616000:F02108:0:1021
match,lot,122617,　２５°黒よかいち　芋７２０ｍｌ　瓶,C05206,C05206,C05206,1,24,24,122617000:C05206:0:1202|122617900:::
match,lot,122630,　２５°なんこペット２．７Ｌ（芋）,G05205,G05205,G05205,1,4,4,122630000:G05205:0:1021
match,lot,122632,　２５°残波（泡盛）１．８Ｌ,R03201,R03201,R03201,1,7,7,122632000:R03201:0:1202|122632900:::
match,lot,122633,　２５°島唄７２０ｍｌ（泡盛）,P15203,P15203,P15203,1,26,26,122633000:P15203:0:1202|122633900:P15203::
match,lot,122634,　２５°島唄１．８Ｌ（泡盛）,R01202,R01202,R01202,1,18,18,122634000:R01202:0:1202
match,lot,122656,　２７°一刻者赤　石蔵甕貯蔵陶器入７２０ｍｌ（芋）,E07108,E07108,E07108,1,6,6,122656000:E07108:0:1202
match,lot,122662,　２５°安心院蔵９００ｍｌ,E09205,E09205,E09205,1,3,3,122662000:E09205:0:1202
match,lot,122667,　２５°天使のささやきパック１．８Ｌ,E09206,E09206,E09206,1,3,3,122667000:E09206:0:1021
match,lot,122678,　２５°村正１．８Ｌ（麦）,E08310,E08310,E08310,1,19,19,122678000:E08310:0:1283
match,lot,122686,　銀座のすずめ　ガスライト　珈琲７２０ｍｌ,H06415,H06415,H06415,1,3,3,122686000:H06415:0:1021
match,lot,122687,　２５°？ないな９００ｍｌ（芋）,H06203,H06203,H06203,1,15,15,122687000:H06203:0:1571
match,lot,122688,　２５°？ないな１．８Ｌ（芋）,B16302,B16302,B16302,1,13,13,122688000:B16302:0:1571
match,lot,122691,　２５°一粒の麦７２０ｍｌ,P16203,P16203,P16203,1,20,20,122691000:P16203:0:1784
match,lot,122695,　２５°スパイス焼酎　カルダモンＴＡＫＥ７　１．８Ｌ,W06104,W06104,W06104,1,2,2,122695000:W06104:0:1021
match,lot,122705,　２５°薩摩宝山　古々雫１．８Ｌ（芋）,G06101,G06101,G06101,1,5,5,122705000:G06101:0:1784
match,lot,122706,　２５°薩摩宝山　古々雫７２０ｍｌ（芋）,H05303,H05303,H05303,1,19,19,122706000:H05303:0:1784
match,lot,122723,　２５°薩摩魂９００ｍｌ（芋）,C03202,C03202,C03202,1,20,20,122723000:C03202:0:1290
match,lot,122728,　２０°若紫の君（しそ）７２０ｍｌ,E10313,E10313,E10313,1,4,4,122728000:E10313:0:1202
match,lot,122730,　２５°銀座のすずめ琥珀１．８Ｌ,W06402,W06402,W06402,1,3,3,122730000:W06402:0:1021
match,lot,122740,　２５°いいちこ　深薫７２０ｍｌ（麦）,H06210,H06210,H06210,1,12,12,122740000:H06210:0:1330
match,lot,122741,　２５°俺の焼酎１．８Ｌ,E07112,E07112,E07112,1,6,6,122741000:E07112:0:1202
match,lot,122746,　２５°篠崎　熟成麦焼酎キュービ「赤」１８Ｌ（粋様）,B10104,B10104,B10104,1,2,1,122746000:B10104:0:1507
match,lot,122751,　２５°紅芋焼酎　寧（ねい）７２０ｍｌ（芋）,H05217,H05217,H05217,1,6,6,122751000:H05217:0:1014
match,lot,122775,　２５°焼きいも焼酎　鬼火９００ｍｌ,W03302,W03302,W03302,1,25,25,122775000:W03302:0:1202
match,lot,122776,　２５°黒麹仕込み　虎徹１．８Ｌ,Z02102,Z02102,Z02102,1,37,37,122776000:Z02102:0:1843
match,lot,122777,　２５°黒麹仕込み　虎徹７２０ｍｌ,P16202,P16202,P16202,1,24,24,122777000:P16202:0:1843
match,lot,122784,　２５°さつま白波　黒麹仕込み・瓶（芋）９００ｍｌ,E06303,E06303,E06303,1,5,5,122784000:E06303:0:1202
match,lot,122806,　２５°銀座のすずめ黒麹（麦）７２０ｍｌ,YC0000,YC0000,YC0000,1,1,1,122806000:YC0000:0:1021
match,lot,122809,　２５°本格麦焼酎　越前屋玄衛門７２０ｍｌ（イエローラベル）,L10203,L10203,L10203,1,16,7,122809000:L10203:0:1934
match,lot,122810,　２５°楽っこ（麦）ペット５Ｌ,W09101,W09101,W09101,1,57,56,122810000:W09101:0:1334
match,lot,122813,　２５°本格麦焼酎　越前屋玄衛門３００ｍｌ（イエローラベル）,E01305,E01305,E01305,1,25,25,122813000:E01305:0:1934
match,lot,122823,×２５°二階堂　吉四六（麦）瓶７２０ｍｌ営業部専用,W05101,W05101,W05101,1,41,41,122823000:W05101:0:1761
match,lot,122824,　２５°喜六（芋）７２０ｍｌ,E04314,E04314,E04314,1,3,3,122824000:E04314:0:1326
match,lot,122826,　２５°薩摩茶屋１．８Ｌ（芋）,W07108,W07108,W07108,1,3,3,122826000:W07108:0:1326
match,lot,122846,　２５°兼八（麦）７２０ｍｌ,H05308,H05308,H05308,1,1,1,122846000:H05308:0:1326
match,lot,122853,　２５°つくし　黒（麦）７２０ｍｌ,Q00000,Q00000,Q00000,1,1,1,122853000:Q00000:0:1326
match,lot,122857,　２５°茜霧島９００ｍｌ（芋）,E10303,E10303,E10303,1,3,3,122857000:E10303:0:1021
match,lot,122858,　２５°あまみ朝日７２０ｍｌ（黒糖）,B01303,B01303,B01303,1,17,17,122858000:B01303:0:1761
match,lot,122867,　２０°黒霧島９００ｍｌ（芋）,E07212,E07212,E07212,1,8,8,122867000:E07212:0:1021
match,lot,122871,　２５°べにくろ７２０ｍｌ（芋）,E06215,E06215,E06215,1,19,19,122871000:E06215:0:1021
match,lot,122874,　２５°佐藤　黒７２０ｍｌ（芋）,G08414,G08414,G08414,1,18,17,122874000:G08414:0:1326
match,lot,122877,　２５°あらわざ桜島１．８Ｌ（芋）,E06108,E06108,E06108,1,3,3,122877000:E06108:0:1330
match,lot,122878,　２０°二階堂　瓶９００ｍｌ（麦）,R04204,R04204,R04204,1,64,64,122878000:R04204:0:1006
match,lot,122883,　２５°夢鹿１．８Ｌ（麦）,E07210,E07210,E07210,1,6,6,122883000:E07210:0:1021
match,lot,122884,　３０°いいちこスペシャル７２０ｍｌ（麦）,E07314,E07314,E07314,1,13,13,122884000:E07314:0:1330
match,lot,122903,　２５°いいちこカップ２００ｍｌ（麦）,YC0000,YC0000,YC0000,1,152,152,122903000:YC0000:0:1330|122903900:YC0000::
match,lot,122904,　１２°いいちこカップ２００ｍｌ（麦）,YC0000,YC0000,YC0000,1,153,153,122904000:YC0000:0:1330|122904900:YC0000::
match,lot,122906,　２５°本格麦焼酎　烈吼７２０ｍｌ（箱無し）,H05201,H05201,H05201,1,7,7,122906000:H05201:0:1661
match,lot,122910,　２５°黒伊佐錦９００ｍｌ（芋）,E10109,E10109,E10109,1,10,10,122910000:E10109:0:1021
match,lot,122912,　２５°本格芋焼酎　烈吼７２０ｍｌ（箱無し）,H05216,H05216,H05216,1,14,14,122912000:H05216:0:1661
match,lot,122921,　２５°猪鹿花蝶７２０ｍｌ（箱無し）,H05203,H05203,H05203,1,12,12,122921000:H05203:0:1661
match,lot,122928,　２５°黒七夕１．８Ｌ（芋）,F03104,F03104,F03104,1,27,27,122928000:F03104:0:1202
match,lot,122933,　２５°隠し蔵９００ｍｌ（麦）,H06412,H06412,H06412,1,4,4,122933000:H06412:0:1202
match,lot,122944,　２５°本格芋焼酎　赤さつま響　パック１．８Ｌ,R03102,R03102,R03102,1,120,120,122944000:R03102:0:1009
match,lot,122969,　２５°回展　かめ仕込７２０ｍｌ（芋）,B05306,B05306,B05306,1,28,28,122969000:B05306:0:1517
match,lot,122972,　２０°いいちこパック９００ｍｌ（麦）,YC0000,YC0000,YC0000,1,147,147,122972000:YC0000:0:1330
match,lot,123004,　２５°七窪１．８Ｌ（芋）,D07103,D07103,D07103,2,25,25,123004000:D07103:0:1002
match,lot,123005,　２５°七窪７２０ｍｌ（芋）,R02204,R02204,R02204,2,26,26,123005000:R02204:0:1002
match,lot,123008,　２５°麒麟　かおり麦７２０ｍｌ,E09314,E09314,E09314,1,11,11,123008000:E09314:0:1330
match,lot,123009,　２５°麒麟　まろやか芋７２０ｍｌ,E10102,E10102,E10102,1,37,37,123009000:E10102:0:1330
match,lot,123031,　２５°紅薩摩宝山１．８Ｌ（芋）,B14301,B14301,B14301,1,8,8,123031000:B14301:0:1784
match,lot,123032,　４０°一本義　酒粕焼酎　「瑠璃色の薫香」７２０ｍｌ,YX0000,YX0000,YX0000,1,48,48,123032000:YX0000:0:1202
match,lot,123040,　３０°残波プレミアム古酒７２０ｍｌ（泡盛）,B05303,B05303,B05303,1,6,6,123040000:B05303:0:1202|123040900:::
match,lot,123048,　２５°ＪＡ福井経済連　ほのぼの　いちほまれ７２０ｍｌ（米）,YX0000,YX0000,YX0000,1,26,26,123048000:YX0000:0:1021
match,lot,123062,　２５°大関（吹上）　これや麦１．８Ｌ　瓶,E05211,E05211,E05211,1,9,9,123062000:E05211:0:1021
match,lot,123063,　２５°いいちこ民陶　くろびん７２０ｍｌ（麦）,E03305,E03305,E03305,1,6,6,123063000:E03305:0:1330
match,lot,123065,　２５°和ら麦７２０ｍｌ,E09215,E09215,E09215,1,10,10,123065000:E09215:0:1202
match,lot,123066,　２５°ＪＡ福井経済連　ほのぼの　麦７２０ｍｌ（麦）,Q00000,Q00000,Q00000,1,19,19,123066000:Q00000:0:1021
match,lot,123070,　２５°白霧島１．８Ｌ,E08209,E08209,E08209,1,6,6,123070000:E08209:0:1021
match,lot,123074,　２５°白霧島９００ｍｌ,E08311,E08311,E08311,1,6,6,123074000:E08311:0:1021
match,lot,123079,　３３°銀座のすずめ　ａｇｅｄ７ｙｅａｒｓ７２０ｍｌ（麦）,E08305,E08305,E08305,1,2,2,123079000:E08305:0:1021
match,lot,123081,　２５°さつま司　黄麹１．８Ｌ（芋）●,H05115,H05115,H05115,1,1,1,123081000:H05115:0:1021
match,lot,123082,　２５°からり芋７２０ｍｌ,E08313,E08313,E08313,1,12,12,123082000:E08313:0:1202|123082900:E08313::
match,lot,123089,　２５°回展　かめ仕込み１．８Ｌ（芋）,R01204,R01204,R01204,1,15,15,123089000:R01204:0:1517
match,lot,123092,　２５°二階堂　瓶７２０ｍｌ（麦）,H08103,H08103,H08103,2,95,95,123092000:H08103:0:1006
match,lot,123102,　２５°あまみ朝日１．８Ｌ（黒糖）,D09203,D09203,D09203,1,9,9,123102000:D09203:0:1761
match,lot,123103,　２５°小鶴くろ７２０ｍｌ（芋）,H05402,H05402,H05402,1,4,4,123103000:H05402:0:1021
match,lot,123104,　３０°あまみ朝日７２０ｍｌ（黒糖）,B03302,B03302,B03302,1,10,10,123104000:B03302:0:1761
match,lot,123106,　２５°幻の露　芋７２０ｍｌ瓶,D07202,D07202,D07202,4,42,41,123106000:D07202:0:1330
match,lot,123111,　２５°本格麦焼酎オリジナルラベル用７２０ｍｌ営業部用,R02105,R02105,R02105,1,39,39,123111000:R02105:0:1661
match,lot,123112,　２５°本格芋焼酎オリジナルラベル用７２０ｍｌ営業部用,R02104,R02104,R02104,1,74,74,123112000:R02104:0:1661
match,lot,123113,　３０°残波　プレミアム古酒１．８Ｌ,B14306,B14306,B14306,1,8,8,123113000:B14306:0:1202|123113900:B14306::
match,lot,123115,　２５°魔界への誘い（芋）１．８Ｌ,R01106,R01106,R01106,1,23,23,123115000:R01106:0:1002
match,lot,123116,　２５°魔界への誘い（芋）７２０ｍｌ,W04302,W04302,W04302,1,40,40,123116000:W04302:0:1002
match,lot,123118,　２５°キリシマ　ナンバー８　９００ｍｌ（芋）,E08202,E08202,E08202,1,1,1,123118000:E08202:0:1021
match,lot,123123,　２５°島のナポレオン９００ｍｌ（黒糖）,E05208,E05208,E05208,1,6,6,123123000:E05208:0:1021
match,lot,123124,　２５°ＪＡ福井経済連　ほのぼの　芋７２０ｍｌ（芋）,Q00000,Q00000,Q00000,1,3,3,123124000:Q00000:0:1021
match,lot,123125,　２５°島のナポレオン１．８Ｌ（黒糖）,F01114,F01114,F01114,1,3,3,123125000:F01114:0:1021
match,lot,123138,　２５°限定　喜界島１．８Ｌ（黒糖）,Z02103,Z02103,Z02103,1,18,18,123138000:Z02103:0:1290
match,lot,123140,　２５°限定　喜界島７２０ｍｌ（黒糖）,R01201,R01201,R01201,1,18,18,123140000:R01201:0:1290
match,lot,123145,　２０°いいちこカップ２００ｍｌ（麦）,YC0000,YC0000,YC0000,1,325,325,123145000:YC0000:0:1330
match,lot,123148,　２５°尾鈴山　山ねこ１．８Ｌ,E08113,E08113,E08113,1,3,3,123148000:E08113:0:1326
match,lot,123156,　２５°小鶴くろ１．８Ｌ（芋）,E05111,E05111,E05111,1,4,4,123156000:E05111:0:1021
match,lot,123161,　２０°黒霧島チュパック１．８Ｌ（芋）,E11115,E11115,E11115,2,5,5,123161000:E11115:0:1021
match,lot,123164,　２５°喜六１．８Ｌ（芋）,W06106,W06106,W06106,1,2,2,123164000:W06106:0:1326
match,lot,123170,　２５°三岳９００ｍｌ（芋）,H07204,H07204,H07204,1,61,61,123170000:H07204:0:9012
match,lot,123172,　２０°鍛高譚（たんたかたん）１．８Ｌ（しそ）,E08102,E08102,E08102,1,9,9,123172000:E08102:0:1202
match,lot,123191,　４３°残波古酒７２０ｍｌ（泡盛）,B06301,B06301,B06301,1,7,7,123191000:B06301:0:1202
match,lot,123194,　２５°和ら麦１．８Ｌ（麦）,E10114,E10114,E10114,1,8,8,123194000:E10114:0:1202
match,lot,123195,　２５°からり芋１．８Ｌ（芋）,E06304,E06304,E06304,1,14,13,123195000:E06304:0:1202
match,lot,123201,　３０°島唄ブラック１．８Ｌ（泡盛）,B14303,B14303,B14303,1,9,9,123201000:B14303:0:1202
match,lot,123202,　３０°島唄ブラック７２０ｍｌ（泡盛）,R02202,R02202,R02202,1,10,10,123202000:R02202:0:1202|123202900:::
match,lot,123214,　２５°無濾過常圧　爆麦１．８Ｌ,H06307,H06307,H06307,1,4,4,123214000:H06307:0:1002
match,lot,123215,　２５°無濾過常圧　爆麦７２０ｍｌ,H05319,H05319,H05319,1,5,5,123215000:H05319:0:1002
match,lot,123224,　２５°白水９００ｍｌ（麦）,E07312,E07312,E07312,1,14,14,123224000:E07312:0:1330
match,lot,123236,　２５°八代不知火蔵　どぎゃん麦７２０ｍｌ,H05405,H05405,H05405,1,8,7,123236000:H05405:0:1330
match,lot,123238,　２５°一粒の麦１．８Ｌ（麦）,W01302,W01302,W01302,1,17,17,123238000:W01302:0:1784
match,lot,123247,　２５°なごみ香１．８Ｌ（麦）,R05101,R05101,R05101,1,174,174,123247000:R05101:0:1202|123247900:::
match,lot,123249,　２５°薩摩魂１．８Ｌ（芋）,F03101,F03101,F03101,1,76,76,123249000:F03101:0:1290
match,lot,123258,　２５°ど真ん中１．８Ｌ（芋）,H06109,H06109,H06109,1,7,7,123258000:H06109:0:1428
match,lot,123278,　２５°佐藤　麦１．８Ｌ,W07109,W07109,W07109,1,2,2,123278000:W07109:0:1326
match,lot,123279,　２５°佐藤　麦７２０ｍｌ,H05413,H05413,H05413,1,8,8,123279000:H05413:0:1326
match,lot,123280,　２５°赤兎馬７２０ｍｌ（芋）,L09201,L09201,L09201,1,65,64,123280000:L09201:0:1359
match,lot,123281,　２５°赤兎馬１．８Ｌ（芋）,F07101,F07101,F07101,1,47,47,123281000:F07101:0:1359
match,lot,123286,　２５°黒壱　紫芋造り７２０ｍｌ（芋）,B05206,B05206,B05206,1,83,83,123286000:B05206:0:1290
match,lot,123294,　２５°知心剣７２０ｍｌ（麦）,E06202,E06202,E06202,2,9,9,123294000:E06202:0:1202
match,lot,123295,　２５°焼きいも焼酎　鬼火１．８Ｌ（芋）,R03203,R03203,R03203,1,13,13,123295000:R03203:0:1202
match,lot,123296,　２５°知心剣１．８Ｌ（麦）,E07101,E07101,E07101,1,6,6,123296000:E07101:0:1202
match,lot,123299,　２５°白岳　吟麗しろ１．８Ｌ（米）,E07209,E07209,E07209,1,3,3,123299000:E07209:0:1021
match,lot,123300,　２０°のんのこパック１．８Ｌ（麦）,B14304,B14304,B14304,1,31,31,123300000:B14304:0:1661
match,lot,123302,　２５°赤薩摩９００ｍｌ（芋）,H06311,H06311,H06311,1,7,7,123302000:H06311:0:1202
match,lot,123307,　２５°黒壱　紫芋造り１．８Ｌ（芋）,D01103,D01103,D01103,1,23,23,123307000:D01103:0:1290
match,lot,123312,　４３°いいちこ彩天７００ｍｌ（麦）,H05414,H05414,H05414,1,5,5,123312000:H05414:0:1330
match,lot,123316,　２５°赤兎馬　玉茜全量使用７２０ｍｌ,W04303,W04303,W04303,1,14,14,123316000:W04303:0:1359
match,lot,123320,　２５°木挽ブルー７２０ｍｌ（芋）,E04211,E04211,E04211,1,6,6,123320000:E04211:0:1202
match,lot,123322,　２５°本格麦焼酎　大隅９００ｍｌ（麦）,E09201,E09201,E09201,1,9,9,123322000:E09201:0:1021
match,lot,123324,　２５°刻の一滴　ピノノワール樽貯蔵７２０ｍｌ（麦）,G08415,G08415,G08415,2,2,2,123324000:G08415:0:1021
match,lot,123325,　３３°刻の一滴　シャルドネ樽貯蔵７２０ｍｌ（芋）,H05417,H05417,H05417,2,2,2,123325000:H05417:0:1021
match,lot,123332,　２５°白玉の露７２０ｍｌ,H06204,H06204,H06204,2,9,9,123332000:H06204:0:1326
match,lot,123335,　３０°二階堂　やつがい７２０ｍｌ（麦）,C05205,C05205,C05205,1,4,4,123335000:C05205:0:1006
match,lot,123339,　２５°本格麦焼酎　よかとよパック２Ｌ（麦）,R11201,R11201,R11201,1,46,46,123339000:R11201:0:1202|123339900:R11201::
match,lot,123357,　２５°黒よかいち　芋９００ｍｌ　瓶,B08101,B08101,B08101,2,242,242,123357000:B08101:0:1202|123357900:::
match,lot,123360,　２５°黒よかいち　瓶１．８Ｌ（芋）,E09108,E09108,E09108,1,17,17,123360000:E09108:0:1202
match,lot,123362,　２５°紅薩摩宝山７２０ｍｌ（芋）,B15302,B15302,B15302,1,17,17,123362000:B15302:0:1784
match,lot,123366,　２５°二階堂　吉四六　壷１．８Ｌ（麦）,B06105,B06105,B06105,2,130,124,123366000:B06105:0:1006
match,lot,123372,　２５°薩摩宝山　黒麹１．８Ｌ（芋）,C04104,C04104,C04104,1,42,42,123372000:C04104:0:1784
match,lot,123373,　２５°薩摩宝山　黒麹７２０ｍｌ（芋）,Q00000,Q00000,Q00000,1,5,5,123373000:Q00000:0:1784
